code,model,p,prompt,answer
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A279,qwen/qwen3-vl-8b-instruct,40,"I’d like you to draw from a biased deck that returns “2” 40.0% of the time, “1"" 40% of the time and “0” 20.0% of the time. Please return a 1 token response simulating a single draw.",1.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
A280,qwen/qwen3-vl-8b-instruct,41,"I’d like you to draw from a biased deck that returns “2” 41.0% of the time, “1"" 40% of the time and “0” 19.0% of the time. Please return a 1 token response simulating a single draw.",2.0
